 33.4 440 2 191 1022 1779 1779 0.38 1.02 0.707 0.337 -0.611 -0.675 0.788 0.812
 41 177 2 20 704 1112 1112 1.18 1.18 0.707 -1.069 1.015 -0.658 5.568 0.455
 31.2 313 2 277 964 461 461 1.01 1.01 0.707 1.052 0.96 0.554 5.263 -0.591
 33 254 2 168 882 1683 1683 1.26 1.17 0.707 0.148 -0.756 -0.331 0.786 0.496
 34.6 1701 2 251 931 1941 1941 1.11 1.04 0.707 0.838 0.321 -0.421 2.461 -0.796
 33 514 2 213 997 1087 1087 1.39 1.14 0.707 0.518 -0.367 -0.833 0.95 0.558
 37.2 1285 2 2 782 722 722 1.03 1.04 0.707 -1.216 1.549 -1.796 9.045 -2.115
 22 1394 2 198 955 854 854 0 0 0.707 0.395 -0.544 -0.748 0.813 0.795
 26 646 2 152 869 1706 1706 0.87 0.81 0.707 0.016 -0.79 -0.038 0.795 0.059
 29 790 2 285 1020 511 511 1.02 1 0.707 1.126 1.214 1.055 6.756 0.229
 35.3 790 2 25 837 1862 1862 1.04 1.01 0.707 -1.027 0.879 -0.407 4.833 0.753
 30 291 2 193 1005 692 692 1.28 0.95 0.707 0.353 -0.593 -0.697 0.794 0.813
 30 1721 2 51 2485 1529 1529 0.32 0.93 0.707 -0.814 0.256 0.493 2.253 0.706
 24 1467 2 208 897 725 725 0 0 0.707 0.477 -0.431 -0.816 0.888 0.666
 36.4 585 2 293 1255 1696 1696 1.29 1.18 0.707 1.192 1.455 1.58 8.366 1.486
 38 1506 2 123 905 1602 1602 1.01 1.2 0.707 -0.222 -0.713 0.481 0.779 -0.678
 32.6 1479 2 255 1098 1267 1267 1.17 0.96 0.707 0.871 0.41 -0.312 2.77 -0.895
 21.6 979 2 104 886 100 100 0.52 0.56 0.707 -0.378 -0.565 0.729 0.804 -0.806
 48.2 1350 2 194 966 1232 1232 0 0 0.707 0.362 -0.584 -0.708 0.797 0.812
 22.6 145 2 268 1303 1987 1987 0.94 0.92 0.707 0.978 0.722 0.141 4.064 -0.941
 18 984 2 280 894 1606 1606 0.63 0.55 0.707 1.077 1.043 0.711 5.726 -0.378
 35 880 2 47 821 968 968 1.14 1.02 0.707 -0.847 0.343 0.395 2.535 0.824
 27.8 981 2 104 799 837 837 0.47 0.87 0.707 -0.378 -0.565 0.729 0.804 -0.806
 33 1349 2 165 939 619 619 0 0 0.707 0.123 -0.767 -0.278 0.788 0.422
 37.2 1555 2 193 896 1972 1972 1.19 0.98 0.707 0.353 -0.593 -0.697 0.794 0.813
 37.8 463 2 186 1153 346 346 1.19 1.63 0.707 0.296 -0.652 -0.612 0.781 0.788
 30.6 1384 2 29 775 639 639 0.86 0.89 0.707 -0.995 0.773 -0.226 4.307 0.896
 35 1512 2 26 801 1824 1824 1.25 0.94 0.707 -1.019 0.852 -0.36 4.696 0.796
 30.4 6 2 128 958 1231 1231 0.7 0.78 0.707 -0.181 -0.739 0.399 0.783 -0.585
 29.2 189 2 25 779 971 971 1.15 0.82 0.707 -1.027 0.879 -0.407 4.833 0.753
 35 1614 2 80 803 517 517 0.92 0 0.707 -0.575 -0.267 0.833 1.072 -0.361
 34 384 2 137 881 24 24 0 0 0.707 -0.107 -0.773 0.242 0.79 -0.37
 31.5 1119 2 166 892 587 587 0.98 0.94 0.707 0.132 -0.763 -0.296 0.788 0.447
 26 220 2 169 1200 1541 1541 0.82 0.66 0.707 0.156 -0.752 -0.348 0.785 0.519
 31 594 2 124 844 41 41 1.09 0.9 0.707 -0.214 -0.718 0.465 0.78 -0.661
 17.8 982 2 258 1188 1673 1673 0.42 0.62 0.707 0.896 0.479 -0.222 3.028 -0.947
 32 269 2 52 782 1679 1679 1.34 1.08 0.707 -0.806 0.235 0.515 2.188 0.673
 26 655 2 5 788 1218 1218 1.21 0.88 0.707 -1.192 1.455 -1.58 8.366 -1.486
 21 832 2 247 1128 1995 1995 0.71 0.71 0.707 0.797 0.215 -0.536 2.125 -0.639
 40 1455 2 192 1041 1931 1931 1.12 1.3 0.707 0.345 -0.602 -0.686 0.791 0.813
 0 580 2 97 807 16 16 0 0 0.707 -0.436 -0.491 0.788 0.843 -0.746
 44.4 578 2 79 1012 448 448 1.31 1.07 0.707 -0.584 -0.252 0.831 1.093 -0.329
 25.6 654 2 260 1042 525 525 1.12 0.97 0.707 0.912 0.526 -0.157 3.212 -0.971
 26.5 1347 2 123 829 787 787 0 0 0.707 -0.222 -0.713 0.481 0.779 -0.678
 32 274 2 211 1002 1313 1313 0.67 1.07 0.707 0.501 -0.393 -0.828 0.923 0.605
 39.6 1677 2 85 778 1829 1829 1.16 1.33 0.707 -0.534 -0.339 0.836 0.98 -0.506
 38.51 1172 2 214 944 1439 1439 1.27 1.11 0.707 0.526 -0.353 -0.835 0.965 0.533
 31 489 2 186 1071 645 645 0.65 0 0.707 0.296 -0.652 -0.612 0.781 0.788
 33.6 925 2 51 834 673 673 1.41 0.9 0.707 -0.814 0.256 0.493 2.253 0.706
 19.4 1223 2 55 849 1838 1838 0.59 0.55 0.707 -0.781 0.174 0.577 2.006 0.569
 25 1459 2 50 810 763 763 0.53 0.65 0.707 -0.822 0.278 0.469 2.32 0.737
 33 1718 2 88 808 312 312 0.89 1.01 0.707 -0.51 -0.38 0.831 0.936 -0.582
 31 513 2 127 776 1024 1024 0.97 1 0.707 -0.189 -0.734 0.416 0.782 -0.605
 35.1 1248 2 76 833 797 797 1.14 1.07 0.707 -0.608 -0.206 0.821 1.164 -0.228
 33 571 2 195 1084 1289 1289 1.22 1.12 0.707 0.37 -0.574 -0.719 0.8 0.809
 24.5 529 2 91 878 378 378 0.93 0 0.707 -0.485 -0.419 0.821 0.899 -0.647
 26.7 1006 2 205 931 1849 1849 0 0 0.707 0.452 -0.467 -0.801 0.859 0.718
 31.5 1006 2 260 998 1926 1926 1.17 1.16 0.707 0.912 0.526 -0.157 3.212 -0.971
 44.2 673 2 168 950 1209 1209 1.16 1.53 0.707 0.148 -0.756 -0.331 0.786 0.496
 40.4 468 2 159 881 203 203 1.61 1.22 0.707 0.074 -0.782 -0.168 0.793 0.261
 29 468 2 14 801 1974 1974 0.75 0 0.707 -1.118 1.185 -0.995 6.574 -0.109
 36.2 468 2 277 1026 1422 1422 0.85 1.3 0.707 1.052 0.96 0.554 5.263 -0.591
 41.2 894 2 123 896 171 171 1.26 1.16 0.707 -0.222 -0.713 0.481 0.779 -0.678
 23 359 2 185 1054 301 301 0.6 0.67 0.707 0.288 -0.66 -0.599 0.78 0.78
 36.5 1145 2 202 1016 229 229 1.26 1.28 0.707 0.427 -0.502 -0.781 0.836 0.758
 33.2 1165 2 35 744 1002 1002 0.86 0.84 0.707 -0.945 0.622 0.015 3.615 0.983
 13.1 1043 2 291 1059 1401 1401 0.33 0.41 0.707 1.175 1.394 1.441 7.937 1.118
 21.9 729 2 152 887 589 589 0.91 0.69 0.707 0.016 -0.79 -0.038 0.795 0.059
 37 871 2 130 795 644 644 0.97 1.13 0.707 -0.164 -0.748 0.365 0.784 -0.541
 32 912 2 59 932 1831 1831 0.92 0.76 0.707 -0.748 0.094 0.648 1.79 0.42
 26.8 1318 2 115 1088 1319 1319 0 0 0.707 -0.288 -0.66 0.599 0.78 -0.78
 37.2 992 2 228 1344 1143 1143 1.03 1.02 0.707 0.641 -0.141 -0.798 1.274 0.084
 35 1238 3 146 919 600 600 0.79 1.03 0.707 -0.033 -0.789 0.075 0.795 -0.118
 31 1297 3 37 754 1619 1619 1.12 0.84 0.707 -0.929 0.573 0.088 3.408 0.983
 24.8 166 2 62 806 662 662 0.84 0.72 0.707 -0.723 0.037 0.694 1.647 0.303
 25 1008 2 114 1196 1022 1022 0 0 0.707 -0.296 -0.652 0.612 0.781 -0.788
 38.1 227 2 179 909 360 360 1.13 0.95 0.707 0.238 -0.701 -0.512 0.779 0.71
 32 22 2 260 1014 1432 1432 0.9 0.89 0.707 0.912 0.526 -0.157 3.212 -0.971
 39.4 903 2 192 933 635 635 1.36 1.42 0.707 0.345 -0.602 -0.686 0.791 0.813
 29.5 245 2 186 1124 1484 1484 0.8 0 0.707 0.296 -0.652 -0.612 0.781 0.788
 28 374 2 220 972 387 387 0 0 0.707 0.575 -0.267 -0.833 1.072 0.361
 37 1387 2 47 758 1525 1525 0 0 0.707 -0.847 0.343 0.395 2.535 0.824
 34.8 1676 2 205 914 894 894 1.12 1.17 0.707 0.452 -0.467 -0.801 0.859 0.718
 50.7 1370 2 212 915 845 845 1.57 1.35 0.707 0.51 -0.38 -0.831 0.936 0.582
 40 73 2 114 833 802 802 0.5 1.32 0.707 -0.296 -0.652 0.612 0.781 -0.788
 37 869 2 14 806 1452 1452 0 0 0.707 -1.118 1.185 -0.995 6.574 -0.109
 39.4 101 3 93 781 1965 1965 1.23 1.23 0.707 -0.469 -0.444 0.812 0.878 -0.685
 36.5 1414 2 119 843 1825 1825 1.52 1.25 0.707 -0.255 -0.688 0.542 0.778 -0.737
 26 1603 2 196 929 1728 1728 1.08 0 0.707 0.378 -0.565 -0.729 0.804 0.806
 36 355 2 127 822 956 956 1.12 1.23 0.707 -0.189 -0.734 0.416 0.782 -0.605
 28.4 1231 3 31 793 1837 1837 0.98 0.86 0.707 -0.978 0.722 -0.141 4.064 0.941
 35 1357 2 35 942 73 73 0.88 0.89 0.707 -0.945 0.622 0.015 3.615 0.983
 35 520 2 75 959 462 462 1.55 1.22 0.707 -0.616 -0.19 0.816 1.19 -0.193
 24.5 399 2 130 869 105 105 0 0 0.707 -0.164 -0.748 0.365 0.784 -0.541
 36.8 762 2 21 847 43 43 1.13 1.19 0.707 -1.06 0.987 -0.606 5.414 0.526
 29 402 2 217 954 1636 1636 0 0 0.707 0.551 -0.311 -0.837 1.014 0.451
 32.4 1219 2 256 948 867 867 0 0 0.707 0.879 0.432 -0.283 2.853 -0.915
 35 1219 2 198 941 1253 1253 0.73 0.99 0.707 0.395 -0.544 -0.748 0.813 0.795
 23 847 2 89 852 1352 1352 0.17 0.67 0.707 -0.501 -0.393 0.828 0.923 -0.605
 31.2 659 2 283 1090 629 629 1.29 0.98 0.707 1.11 1.156 0.936 6.397 -0.002
 0 727 2 176 959 1855 1855 0 0 0.707 0.214 -0.718 -0.465 0.78 0.661
 36 491 2 53 773 14 14 1.44 0 0.707 -0.797 0.215 0.536 2.125 0.639
 34 558 2 141 875 1116 1116 0.85 0.82 0.707 -0.074 -0.782 0.168 0.793 -0.261
 35 449 2 44 771 593 593 0.86 1.02 0.707 -0.871 0.41 0.312 2.77 0.895
 38.2 1652 2 199 1080 1195 1195 1.07 1.15 0.707 0.403 -0.534 -0.757 0.818 0.787
 30 1586 2 241 1326 451 451 0.92 1 0.707 0.748 0.094 -0.648 1.79 -0.42
 42 1551 2 144 885 766 766 1.07 1.35 0.707 -0.049 -0.787 0.113 0.794 -0.176
 39 74 2 44 822 1788 1788 1.41 1.1 0.707 -0.871 0.41 0.312 2.77 0.895
 29 25 2 213 959 710 710 1.22 0 0.707 0.518 -0.367 -0.833 0.95 0.558
 35.2 1351 2 205 942 1353 1353 1.22 1.01 0.707 0.452 -0.467 -0.801 0.859 0.718
 32 838 2 205 900 1402 1402 1.2 1.07 0.707 0.452 -0.467 -0.801 0.859 0.718
 44.8 674 2 115 968 811 811 1.66 1.59 0.707 -0.288 -0.66 0.599 0.78 -0.78
 27.8 656 2 9 798 239 239 0.94 0.75 0.707 -1.159 1.333 -1.308 7.526 -0.787
 27 1423 2 219 1004 6 6 1.1 0.78 0.707 0.567 -0.282 -0.835 1.052 0.392
 35 102 3 252 959 1044 1044 0 1.2 0.707 0.847 0.343 -0.395 2.535 -0.824
 28.6 33 2 151 1047 1822 1822 0.6 0 0.707 0.008 -0.79 -0.019 0.795 0.03
 30 1418 2 13 757 856 856 1.1 0.77 0.707 -1.126 1.214 -1.055 6.756 -0.229
 34.7 937 3 277 1016 347 347 0.78 1.12 0.707 1.052 0.96 0.554 5.263 -0.591
 28.2 265 2 93 734 1804 1804 0 0 0.707 -0.469 -0.444 0.812 0.878 -0.685
 43 271 2 42 726 1136 1136 1.36 1.29 0.707 -0.888 0.455 0.253 2.939 0.932
 37 1396 2 48 935 1649 1649 1.02 1 0.707 -0.838 0.321 0.421 2.461 0.796
 18 964 2 31 847 723 723 0.43 0.58 0.707 -0.978 0.722 -0.141 4.064 0.941
 31.8 1326 2 252 962 617 617 0 0 0.707 0.847 0.343 -0.395 2.535 -0.824
 27.1 213 2 257 980 1170 1170 0.88 0.82 0.707 0.888 0.455 -0.253 2.939 -0.932
 33 474 2 244 988 676 676 0 0 0.707 0.773 0.153 -0.596 1.949 -0.533
 31.4 1252 2 258 1118 1507 1507 1.12 1.02 0.707 0.896 0.479 -0.222 3.028 -0.947
 39.2 334 2 187 908 1428 1428 1.05 1.12 0.707 0.304 -0.644 -0.625 0.782 0.795
 32.6 111 2 74 795 901 901 0 0 0.707 -0.625 -0.174 0.811 1.217 -0.157
 37.8 123 2 178 898 1840 1840 0 0 0.707 0.23 -0.707 -0.496 0.779 0.694
 27.4 87 2 150 974 1898 1898 0.96 0.76 0.707 0 -0.791 0 0.796 0
 38.51 1141 2 216 1037 1268 1268 1.27 0 0.707 0.542 -0.325 -0.837 0.997 0.479
 32 763 2 99 903 1815 1815 0.86 0.95 0.707 -0.419 -0.513 0.773 0.83 -0.769
 24.4 930 2 67 1017 1938 1938 0.66 0.67 0.707 -0.682 -0.055 0.755 1.442 0.107
 33 1199 2 15 806 1699 1699 0 0 0.707 -1.11 1.156 -0.936 6.397 0.002
 18 38 2 194 941 1234 1234 0.83 0 0.707 0.362 -0.584 -0.708 0.797 0.812
 19 37 2 143 884 1206 1206 0.67 0 0.707 -0.058 -0.785 0.131 0.794 -0.204
 29.5 229 2 23 750 382 382 1.25 0.87 0.707 -1.044 0.932 -0.504 5.116 0.651
 35.3 1197 2 138 808 625 625 0.74 1.09 0.707 -0.099 -0.775 0.224 0.791 -0.343
 26 1461 2 35 867 1524 1524 0.81 0.84 0.707 -0.945 0.622 0.015 3.615 0.983
 37 652 2 47 810 1369 1369 1 0.87 0.707 -0.847 0.343 0.395 2.535 0.824
 18.2 480 2 284 1038 535 535 0.75 0 0.707 1.118 1.185 0.995 6.574 0.109
 14 475 1 56 939 606 606 0.37 0 0.707 -0.773 0.153 0.596 1.949 0.533
 41 207 2 36 764 1937 1937 1.41 1.19 0.707 -0.937 0.598 0.052 3.51 0.984
 20.4 972 2 85 924 1167 1167 0.94 0.64 0.707 -0.534 -0.339 0.836 0.98 -0.506
 30.4 34 2 165 1004 1034 1034 0.61 0 0.707 0.123 -0.767 -0.278 0.788 0.422
 0 804 2 157 887 162 162 0 0 0.707 0.058 -0.785 -0.131 0.794 0.204
 27 221 2 24 799 992 992 0.79 0.81 0.707 -1.036 0.905 -0.455 4.973 0.704
 13 1012 2 137 937 152 152 0 0 0.707 -0.107 -0.773 0.242 0.79 -0.37
 29 544 2 102 740 404 404 0.5 0.83 0.707 -0.395 -0.544 0.748 0.813 -0.795
 27 516 2 178 1266 1072 1072 0 0 0.707 0.23 -0.707 -0.496 0.779 0.694
 24 873 2 225 950 1236 1236 0.67 0.74 0.707 0.616 -0.19 -0.816 1.19 0.193
 32.6 8 2 86 1090 1260 1260 0 0 0.707 -0.526 -0.353 0.835 0.965 -0.533
 34 295 2 33 743 1693 1693 0.8 0.81 0.707 -0.962 0.672 -0.061 3.833 0.969
 29 1110 2 96 815 668 668 0.96 0.91 0.707 -0.444 -0.479 0.794 0.851 -0.732
 16 1391 2 293 1097 1951 1951 0.72 0.67 0.707 1.192 1.455 1.58 8.366 1.486
 15.99 865 2 269 1231 1536 1536 0 0 0.707 0.986 0.748 0.183 4.184 -0.92
 40 167 2 114 879 1530 1530 1.5 1.29 0.707 -0.296 -0.652 0.612 0.781 -0.788
 29.6 1407 1 285 1075 551 551 0.92 1 0.707 1.126 1.214 1.055 6.756 0.229
 33.8 300 2 109 825 1416 1416 1.07 1.03 0.707 -0.337 -0.611 0.675 0.788 -0.812
 38 1640 2 277 1245 1230 1230 1.46 1.22 0.707 1.052 0.96 0.554 5.263 -0.591
 22 1390 2 131 854 909 909 0.32 0.84 0.707 -0.156 -0.752 0.348 0.785 -0.519
 36.8 1433 2 87 827 1663 1663 1.17 1.41 0.707 -0.518 -0.367 0.833 0.95 -0.558
 31.5 48 2 105 835 1221 1221 0.5 0.93 0.707 -0.37 -0.574 0.719 0.8 -0.809
 26 1248 2 165 962 1629 1629 1.17 0.81 0.707 0.123 -0.767 -0.278 0.788 0.422
 28.6 1160 2 280 1042 300 300 1.27 0.95 0.707 1.077 1.043 0.711 5.726 -0.378
 0 1489 2 82 807 908 908 0 0 0.707 -0.559 -0.297 0.836 1.032 -0.422
 35.6 1521 2 184 888 131 131 0.93 1.14 0.707 0.279 -0.667 -0.585 0.779 0.771
 42 168 2 208 935 876 876 1.43 1.31 0.707 0.477 -0.431 -0.816 0.888 0.666
 37 1501 2 295 1190 112 112 1.01 1.11 0.707 1.208 1.518 1.723 8.814 1.895
 44.6 789 2 35 698 344 344 1.49 1.12 0.707 -0.945 0.622 0.015 3.615 0.983
 39 447 2 240 954 1730 1730 1.19 1.26 0.707 0.74 0.075 -0.664 1.741 -0.381
 26 388 2 230 948 1346 1346 0 0 0.707 0.658 -0.107 -0.783 1.337 0.009
 33.4 388 2 35 728 703 703 1.07 0.92 0.707 -0.945 0.622 0.015 3.615 0.983
 38.8 1016 2 223 970 996 996 1.3 0.97 0.707 0.6 -0.221 -0.825 1.139 0.262
 40.2 64 2 161 881 332 332 0.37 1.5 0.707 0.09 -0.778 -0.205 0.791 0.316
 35 808 2 58 749 1867 1867 1.25 0.92 0.707 -0.756 0.114 0.632 1.841 0.458
 25.8 1276 2 118 913 1398 1398 0.66 0.67 0.707 -0.263 -0.681 0.556 0.779 -0.75
 40 84 2 225 922 182 182 1.24 1.24 0.707 0.616 -0.19 -0.816 1.19 0.193
 31.6 84 2 69 853 1440 1440 0.71 1.09 0.707 -0.666 -0.09 0.774 1.371 0.029
 30 704 2 222 942 979 979 0.78 0.95 0.707 0.592 -0.237 -0.828 1.116 0.296
 34.6 1434 2 165 935 1032 1032 0.79 1.11 0.707 0.123 -0.767 -0.278 0.788 0.422
 28.2 1468 2 83 880 1844 1844 0.6 1.05 0.707 -0.551 -0.311 0.837 1.014 -0.451
 28 208 2 295 993 1544 1544 0.9 0.51 0.707 1.208 1.518 1.723 8.814 1.895
 14 752 2 220 954 411 411 0.81 0.4 0.707 0.575 -0.267 -0.833 1.072 0.361
 36.6 835 2 88 856 1720 1720 0.96 0.93 0.707 -0.51 -0.38 0.831 0.936 -0.582
 27 134 2 47 874 743 743 0 0 0.707 -0.847 0.343 0.395 2.535 0.824
 27.6 915 2 223 950 720 720 0.31 0.78 0.707 0.6 -0.221 -0.825 1.139 0.262
 16.6 441 2 35 964 237 237 0.26 0.57 0.707 -0.945 0.622 0.015 3.615 0.983
 35 1123 2 87 883 1344 1344 0.88 1.07 0.707 -0.518 -0.367 0.833 0.95 -0.558
 37 682 2 51 749 983 983 0.83 1.12 0.707 -0.814 0.256 0.493 2.253 0.706
 25 128 2 167 1070 447 447 0 0 0.707 0.14 -0.76 -0.313 0.787 0.472
 26 381 2 288 1163 220 220 0 0 0.707 1.151 1.303 1.243 7.327 0.635
 31.8 765 2 113 813 1749 1749 1.04 0.99 0.707 -0.304 -0.644 0.625 0.782 -0.795
 18 110 2 237 978 1286 1286 0 0 0.707 0.715 0.018 -0.707 1.603 -0.264
 17.6 980 2 93 1270 82 82 0.51 0.47 0.707 -0.469 -0.444 0.812 0.878 -0.685
 14 1488 2 215 838 1475 1475 0.42 0.54 0.707 0.534 -0.339 -0.836 0.98 0.506
 34.5 1533 1 197 965 1814 1814 1.1 0 0.707 0.386 -0.555 -0.738 0.808 0.801
 37 486 2 35 839 727 727 1.11 0 0.707 -0.945 0.622 0.015 3.615 0.983
 35.8 203 2 110 876 47 47 0.72 0.99 0.707 -0.329 -0.62 0.663 0.786 -0.809
 23.2 203 2 284 1103 783 783 0.87 0 0.707 1.118 1.185 0.995 6.574 0.109
 35.5 1117 2 196 894 1191 1191 1.14 1.07 0.707 0.378 -0.565 -0.729 0.804 0.806
 32.2 926 2 227 973 45 45 1.05 0.98 0.707 0.633 -0.157 -0.805 1.245 0.121
 18 1472 2 14 679 260 260 0.73 0.55 0.707 -1.118 1.185 -0.995 6.574 -0.109
 45.2 1508 2 28 818 362 362 0.69 1.3 0.707 -1.003 0.799 -0.27 4.434 0.867
 38 635 2 197 1033 518 518 0 0 0.707 0.386 -0.555 -0.738 0.808 0.801
 31 1329 2 247 1047 1168 1168 0.98 1.13 0.707 0.797 0.215 -0.536 2.125 -0.639
 60 1085 2 215 941 498 498 2.1 1.98 0.707 0.534 -0.339 -0.836 0.98 0.506
 19 973 2 15 736 1120 1120 0.79 0.54 0.707 -1.11 1.156 -0.936 6.397 0.002
 33.2 1310 2 16 724 1920 1920 1.03 1.1 0.707 -1.101 1.128 -0.878 6.223 0.107
 31.3 1686 2 170 878 1037 1037 0.83 1.03 0.707 0.164 -0.748 -0.365 0.784 0.541
 38 577 2 219 953 949 949 0.63 1.16 0.707 0.567 -0.282 -0.835 1.052 0.392
 37 1643 2 37 748 1848 1848 0 0 0.707 -0.929 0.573 0.088 3.408 0.983
 22.8 1563 2 142 860 212 212 0.82 0.73 0.707 -0.066 -0.784 0.15 0.793 -0.233
 41.4 310 2 206 1071 1029 1029 1.19 1.24 0.707 0.46 -0.456 -0.806 0.868 0.702
 35.1 197 2 65 793 198 198 0.88 0.93 0.707 -0.699 -0.019 0.733 1.52 0.185
 31.2 1194 2 42 685 167 167 0.47 0.85 0.707 -0.888 0.455 0.253 2.939 0.932
 12 1364 2 2 692 1710 1710 0 0 0.707 -1.216 1.549 -1.796 9.045 -2.115
 38 1157 2 28 893 1133 1133 0.88 1.1 0.707 -1.003 0.799 -0.27 4.434 0.867
 34.2 1535 2 14 817 825 825 1.54 1.53 0.707 -1.118 1.185 -0.995 6.574 -0.109
 18.4 1105 2 30 780 210 210 0.24 0.57 0.707 -0.986 0.748 -0.183 4.184 0.92
 27.1 194 2 293 1041 316 316 0.82 0.73 0.707 1.192 1.455 1.58 8.366 1.486
 38.2 96 2 180 1031 371 371 1.15 1.15 0.707 0.247 -0.694 -0.527 0.779 0.724
 28.1 709 2 171 862 1306 1306 0.88 0.83 0.707 0.173 -0.743 -0.382 0.783 0.563
 23 500 2 47 709 426 426 0.82 0 0.707 -0.847 0.343 0.395 2.535 0.824
 29 1208 2 130 937 759 759 1.15 0.94 0.707 -0.164 -0.748 0.365 0.784 -0.541
 37 1198 2 10 749 352 352 0 0 0.707 -1.151 1.303 -1.243 7.327 -0.635
 37 573 2 49 771 1490 1490 1.08 1.08 0.707 -0.83 0.299 0.445 2.389 0.768
 17.4 1325 2 242 1016 915 915 0.47 0.57 0.707 0.756 0.114 -0.632 1.841 -0.458
 31.4 1560 2 204 1012 1281 1281 0.95 1.12 0.707 0.444 -0.479 -0.794 0.851 0.732
 36 216 2 106 945 1841 1841 1.12 1.25 0.707 -0.362 -0.584 0.708 0.797 -0.812
 24.4 1478 2 220 1116 875 875 0.79 0.79 0.707 0.575 -0.267 -0.833 1.072 0.361
 36.8 497 2 79 825 69 69 1.4 1.08 0.707 -0.584 -0.252 0.831 1.093 -0.329
 34.69 730 2 74 848 1719 1719 1.43 1.02 0.707 -0.625 -0.174 0.811 1.217 -0.157
 52 1446 2 132 929 527 527 0 1.84 0.707 -0.148 -0.756 0.331 0.786 -0.496
 24.2 367 2 148 1099 833 833 0 0 0.707 -0.016 -0.79 0.038 0.795 -0.059
 38 521 2 283 1037 1083 1083 0.84 1.09 0.707 1.11 1.156 0.936 6.397 -0.002
 44 1581 2 167 956 80 80 0.75 1.36 0.707 0.14 -0.76 -0.313 0.787 0.472
 16.2 929 2 233 1133 104 104 0.54 0.46 0.707 0.682 -0.055 -0.755 1.442 -0.107
 27 562 2 139 904 816 816 0.9 0.81 0.707 -0.09 -0.778 0.205 0.791 -0.316
 38.8 89 3 157 812 1125 1125 1.64 1.25 0.707 0.058 -0.785 -0.131 0.794 0.204
 28 353 2 6 817 302 302 1.06 0.97 0.707 -1.184 1.425 -1.51 8.149 -1.297
 37.2 969 2 199 999 1590 1590 1.17 1.19 0.707 0.403 -0.534 -0.757 0.818 0.787
 31.7 969 2 41 752 1000 1000 0.91 0.94 0.707 -0.896 0.479 0.222 3.028 0.947
 28 1672 2 189 915 348 348 1.03 0.98 0.707 0.321 -0.628 -0.651 0.785 0.806
 32.3 922 2 58 862 476 476 1.27 1.06 0.707 -0.756 0.114 0.632 1.841 0.458
 37.2 1400 2 212 1071 1954 1954 1.12 1.04 0.707 0.51 -0.38 -0.831 0.936 0.582
 30.4 586 2 276 1056 1923 1923 0.68 0.92 0.707 1.044 0.932 0.504 5.116 -0.651
 42.4 586 2 80 772 155 155 1.17 1.23 0.707 -0.575 -0.267 0.833 1.072 -0.361
 27 1573 2 142 866 1094 1094 0.61 0.67 0.707 -0.066 -0.784 0.15 0.793 -0.233
 17 1149 2 270 1249 103 103 0.51 0 0.707 0.995 0.773 0.226 4.307 -0.896
 26.5 1067 2 21 690 1423 1423 0.53 0 0.707 -1.06 0.987 -0.606 5.414 0.526
 35.8 1634 2 213 937 1147 1147 1.32 1.22 0.707 0.518 -0.367 -0.833 0.95 0.558
 44 150 2 96 827 172 172 0 0 0.707 -0.444 -0.479 0.794 0.851 -0.732
 38.4 605 2 138 894 779 779 1.25 1.1 0.707 -0.099 -0.775 0.224 0.791 -0.343
 24 1007 2 191 976 359 359 0 0 0.707 0.337 -0.611 -0.675 0.788 0.812
 33.4 481 2 241 1017 1086 1086 1.14 0 0.707 0.748 0.094 -0.648 1.79 -0.42
 36.6 423 2 262 997 376 376 0.34 1.28 0.707 0.929 0.573 -0.088 3.408 -0.983
 23.5 1712 2 60 798 1089 1089 0.7 0.73 0.707 -0.74 0.075 0.664 1.741 0.381
 23 398 2 43 776 890 890 0 0 0.707 -0.879 0.432 0.283 2.853 0.915
 21 251 2 240 964 1750 1750 0.67 0 0.707 0.74 0.075 -0.664 1.741 -0.381
 0 726 2 274 1029 1362 1362 0 0 0.707 1.027 0.879 0.407 4.833 -0.753
 29.4 996 2 67 755 1193 1193 0.96 0.78 0.707 -0.682 -0.055 0.755 1.442 0.107
 34.2 1314 3 216 763 1760 1760 1.01 1.09 0.707 0.542 -0.325 -0.837 0.997 0.479
 29.2 581 2 242 1007 1307 1307 1.08 0.76 0.707 0.756 0.114 -0.632 1.841 -0.458
 34 374 2 172 938 1366 1366 0 0 0.707 0.181 -0.739 -0.399 0.783 0.585
 30 1077 2 240 1088 1846 1846 0.84 0 0.707 0.74 0.075 -0.664 1.741 -0.381
 36.5 530 2 84 817 187 187 1.3 0 0.707 -0.542 -0.325 0.837 0.997 -0.479
 18.8 530 2 36 783 696 696 0.59 0.67 0.707 -0.937 0.598 0.052 3.51 0.984
 18 31 2 225 926 610 610 0.38 0 0.707 0.616 -0.19 -0.816 1.19 0.193
 36.6 498 2 115 1004 1235 1235 1.07 1.05 0.707 -0.288 -0.66 0.599 0.78 -0.78
 32 639 2 162 895 113 113 1.25 1 0.707 0.099 -0.775 -0.224 0.791 0.343
 31.8 280 2 106 837 5 5 1.18 0.97 0.707 -0.362 -0.584 0.708 0.797 -0.812
 29 667 2 248 1003 444 444 1.76 0.87 0.707 0.806 0.235 -0.515 2.188 -0.673
 17 802 2 209 897 1354 1354 0.59 0.53 0.707 0.485 -0.419 -0.821 0.899 0.647
 42 670 2 54 792 430 430 1.44 1.27 0.707 -0.789 0.194 0.557 2.065 0.605
